"Player_id","Names","Minutes","Usage","TeamAbbreviation","started","game_number","minutes_as_starter","matchup","description"
1629492,"Beatrice Mompremier",4,10.3922164791752,"CON",0,219,"0","CON  v  DAL","W 91  -  68"
1629481,"Arike Ogunbowale",38,278.124025846621,"DAL",1,219,"6","DAL  v  CON","L 68  -  91"
1630149,"Satou Sabally",22,188.812641893586,"DAL",1,219,"6","DAL  v  CON","L 68  -  91"
203866,"Kayla Thornton",22,62.0211409888567,"DAL",1,219,"6","DAL  v  CON","L 68  -  91"
1630112,"Tyasha Harris",20,215.191991487769,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
1627669,"Moriah Jefferson",16,233.533513374336,"DAL",1,219,"6","DAL  v  CON","L 68  -  91"
1628277,"Allisha Gray",21,107.30469007597,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
1630093,"Bella Alarie",14,237.37484737485,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
204330,"Isabelle Harrison",22,272.467947013809,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
1629478,"Katie Lou Samuelson",3,235.447738094122,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
203838,"Astou Ndour",6,288.172121868567,"DAL",1,219,"6","DAL  v  CON","L 68  -  91"
1629497,"Marina Mabrey",6,-69.4581280788176,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
1629484,"Megan Gustafson",10,2.56410256410228,"DAL",0,219,"0","DAL  v  CON","L 68  -  91"
204322,"Elizabeth Williams",33,185.907707947513,"ATL",1,219,"10","ATL  v  SEA","L 92  -  93"
204335,"Betnijah Laney",21,190.549513086692,"ATL",1,219,"10","ATL  v  SEA","L 92  -  93"
1628881,"Monique Billings",28,434.846542300876,"ATL",1,219,"10","ATL  v  SEA","L 92  -  93"
1630150,"Chennedy Carter",37,343.356606906849,"ATL",1,219,"10","ATL  v  SEA","L 92  -  93"
203015,"Shekinna Stricklen",27,146.938624480554,"ATL",1,219,"10","ATL  v  SEA","L 92  -  93"
204355,"Blake Dietrick",4,226.53490328007,"ATL",0,219,"0","ATL  v  SEA","L 92  -  93"
1627675,"Courtney Williams",30,35.5693705493435,"ATL",0,219,"0","ATL  v  SEA","L 92  -  93"
203017,"Glory Johnson",19,3.91586025914421,"ATL",0,219,"0","ATL  v  SEA","L 92  -  93"
1630153,"Jaylyn Agnew",2,-37.3132255320982,"ATL",0,219,"0","ATL  v  SEA","L 92  -  93"
203398,"Brittney Griner",34,550.429192562417,"PHO",1,219,"8","PHO  v  CHI","W 96  -  86"
100940,"Diana Taurasi",33,363.162008344733,"PHO",1,219,"8","PHO  v  CHI","W 96  -  86"
203400,"Skylar Diggins-Smith",31,213.825788558767,"PHO",1,219,"8","PHO  v  CHI","W 96  -  86"
1629488,"Brianna Turner",19,96.6985566661917,"PHO",1,219,"8","PHO  v  CHI","W 96  -  86"
1629482,"Sophie Cunningham",18,-125.038471664657,"PHO",1,219,"8","PHO  v  CHI","W 96  -  86"
1629501,"Alanna Smith",14,373.87881081545,"PHO",0,219,"0","PHO  v  CHI","W 96  -  86"
201913,"Kia Vaughn",12,60.226585795251,"PHO",0,219,"0","PHO  v  CHI","W 96  -  86"
1628269,"Nia Coffey",14,93.0626789947601,"PHO",0,219,"0","PHO  v  CHI","W 96  -  86"
1628278,"Shatori Walker-Kimbrough",24,-38.0051480051474,"PHO",0,219,"0","PHO  v  CHI","W 96  -  86"
202664,"Courtney Vandersloot",31,-12.6499354702286,"CHI",1,219,"8","CHI  v  PHO","L 86  -  96"
204323,"Cheyenne Parker",28,244.760904340177,"CHI",1,219,"8","CHI  v  PHO","L 86  -  96"
1627674,"Kahleah Copper",37,503.800902396321,"CHI",1,219,"8","CHI  v  PHO","L 86  -  96"
1628922,"Azurá Stevens",26,340.52123482017,"CHI",1,219,"8","CHI  v  PHO","L 86  -  96"
201516,"Allie Quigley",26,188.904117412029,"CHI",1,219,"8","CHI  v  PHO","L 86  -  96"
1628931,"Gabby Williams",20,157.822778214458,"CHI",0,219,"0","CHI  v  PHO","L 86  -  96"
1628890,"Diamond DeShields",12,238.779384789481,"CHI",0,219,"0","CHI  v  PHO","L 86  -  96"
1630113,"Ruthy Hebard",16,119.701876022274,"CHI",0,219,"0","CHI  v  PHO","L 86  -  96"
202641,"Sydney Colson",2,14.4385026737967,"CHI",0,219,"0","CHI  v  PHO","L 86  -  96"
1630118,"Stella Johnson",2,0,"CHI",0,219,"0","CHI  v  PHO","L 86  -  96"
1627668,"Breanna Stewart",36,224.947853065538,"SEA",1,219,"10","SEA  v  ATL","W 93  -  92"
202252,"Alysha Clark",33,140.004517729055,"SEA",1,219,"10","SEA  v  ATL","W 93  -  92"
204319,"Jewell Loyd",35,174.249507122746,"SEA",1,219,"10","SEA  v  ATL","W 93  -  92"
1628886,"Jordin Canada",32,379.490286843735,"SEA",1,219,"10","SEA  v  ATL","W 93  -  92"
203827,"Natasha Howard",19,12.0920277760738,"SEA",1,219,"10","SEA  v  ATL","W 93  -  92"
1628920,"Mercedes Russell",10,101.507486337324,"SEA",0,219,"0","SEA  v  ATL","W 93  -  92"
1628244,"Sami Whitcomb",11,484.740085058415,"SEA",0,219,"0","SEA  v  ATL","W 93  -  92"
1629496,"Ezi Magbegor",9,374.912907495267,"SEA",0,219,"0","SEA  v  ATL","W 93  -  92"
1627670,"Morgan Tuck",10,-96.3910496494759,"SEA",0,219,"0","SEA  v  ATL","W 93  -  92"
201518,"Crystal Langhorne",6,-17.7478580171361,"SEA",0,219,"0","SEA  v  ATL","W 93  -  92"
1628909,"Kelsey Mitchell",35,-57.8409187384591,"IND",1,218,"4","IND  v  LAS","L 75  -  86"
200676,"Candice Dupree",30,-82.7941402418873,"IND",1,218,"4","IND  v  LAS","L 75  -  86"
1627700,"Julie Allemand",29,-51.6901631662043,"IND",1,218,"4","IND  v  LAS","L 75  -  86"
1627676,"Tiffany Mitchell",28,-77.3121975412966,"IND",1,218,"4","IND  v  LAS","L 75  -  86"
1629479,"Teaira McCowan",21,-35.3669675475871,"IND",1,218,"4","IND  v  LAS","L 75  -  86"
1629568,"Kennedy Burke",17,-7.39297512509106,"IND",0,218,"0","IND  v  LAS","L 75  -  86"
1628906,"Stephanie Mavunga",12,11.0327706057596,"IND",0,218,"0","IND  v  LAS","L 75  -  86"
1630104,"Kathleen Doyle",11,31.9819819819819,"IND",0,218,"0","IND  v  LAS","L 75  -  86"
1630100,"Lauren Cox",17,8.10810810810811,"IND",0,218,"0","IND  v  LAS","L 75  -  86"
203416,"Emma Meesseman",33,-93.9886557635479,"WAS",1,218,"3","WAS  v  LVA","L 77  -  83"
1628899,"Myisha Hines-Allen",28,-70.2934851359889,"WAS",1,218,"3","WAS  v  LVA","L 77  -  83"
1627672,"Aerial Powers",32,-91.8200037029584,"WAS",1,218,"3","WAS  v  LVA","L 77  -  83"
1628878,"Ariel Atkins",30,12.5918633135898,"WAS",1,218,"3","WAS  v  LVA","L 77  -  83"
201507,"Leilani Mitchell",30,-61.4532579348356,"WAS",1,218,"3","WAS  v  LVA","L 77  -  83"
201502,"Essence Carson",7,-79.5926238934896,"WAS",0,218,"0","WAS  v  LVA","L 77  -  83"
203035,"Shey Peddy",9,-27.6751222422398,"WAS",0,218,"0","WAS  v  LVA","L 77  -  83"
1629506,"Kiara Leslie",12,-31.3655913978497,"WAS",0,218,"0","WAS  v  LVA","L 77  -  83"
1628268,"Alaina Coates",2,-71.2753751103263,"WAS",0,218,"0","WAS  v  LVA","L 77  -  83"
203403,"Tianna Hawkins",16,27.6190476190476,"WAS",0,218,"0","WAS  v  LVA","L 77  -  83"
1629483,"Napheesa Collier",25,-46.3535466407845,"MIN",1,218,"10","MIN  v  NYL","W 92  -  66"
203024,"Damiris Dantas",20,-99.1669200364863,"MIN",1,218,"10","MIN  v  NYL","W 92  -  66"
1630101,"Crystal Dangerfield",25,-97.6019050287159,"MIN",1,218,"10","MIN  v  NYL","W 92  -  66"
1627671,"Rachel Banham",24,-37.9894226070979,"MIN",0,218,"0","MIN  v  NYL","W 92  -  66"
1628882,"Lexie Brown",32,-11.1809609339918,"MIN",1,218,"7","MIN  v  NYL","W 92  -  66"
1629524,"Bridget Carleton",33,-63.0534745840621,"MIN",1,218,"7","MIN  v  NYL","W 92  -  66"
1630114,"Mikiah Herbert Harrigan",13,16.1198945981556,"MIN",0,218,"0","MIN  v  NYL","W 92  -  66"
1628286,"Erica McCall",19,32.5714285714287,"MIN",0,218,"0","MIN  v  NYL","W 92  -  66"
203405,"Kayla Alexander",7,-9.48191593352801,"MIN",0,218,"0","MIN  v  NYL","W 92  -  66"
1629570,"Megan Huff",1,-16.9230769230769,"MIN",0,218,"0","MIN  v  NYL","W 92  -  66"
1628932,"A'ja Wilson",35,-70.9434921612722,"LVA",1,218,"3","LVA  v  WAS","W 83  -  77"
204324,"Dearica Hamby",32,-150.393171780344,"LVA",0,218,"0","LVA  v  WAS","W 83  -  77"
203825,"Kayla McBride",26,-32.5523746063485,"LVA",1,218,"3","LVA  v  WAS","W 83  -  77"
1629498,"Jackie Young",16,-30.5637038794117,"LVA",0,218,"0","LVA  v  WAS","W 83  -  77"
201881,"Angel McCoughtry",25,-41.1380889641773,"LVA",1,218,"3","LVA  v  WAS","W 83  -  77"
202658,"Danielle Robinson",24,12.7984360931534,"LVA",0,218,"0","LVA  v  WAS","W 83  -  77"
202670,"Carolyn Swords",12,-94.3204043918086,"LVA",1,218,"3","LVA  v  WAS","W 83  -  77"
1628263,"Lindsay Allen",16,6.49245075105851,"LVA",1,218,"3","LVA  v  WAS","W 83  -  77"
203411,"Sugar Rodgers",14,-58.0384152647907,"LVA",0,218,"0","LVA  v  WAS","W 83  -  77"
204332,"Cierra Burdick",1,33.3333333333333,"LVA",0,218,"0","LVA  v  WAS","W 83  -  77"
203406,"Layshia Clarendon",25,2.61670438599933,"NYL",1,218,"7","NYL  v  MIN","L 66  -  92"
204329,"Kiah Stokes",22,-9.6764554821633,"NYL",1,218,"7","NYL  v  MIN","L 66  -  92"
1630127,"Leaonna Odom",28,-52.2619207038308,"NYL",0,218,"0","NYL  v  MIN","L 66  -  92"
204320,"Amanda Zahui B",24,-150.441668339653,"NYL",1,218,"7","NYL  v  MIN","L 66  -  92"
1630139,"Jocelyn Willoughby",14,-44.0985180325816,"NYL",1,218,"7","NYL  v  MIN","L 66  -  92"
1628915,"Kia Nurse",25,0.21798471631341,"NYL",1,218,"6","NYL  v  MIN","L 66  -  92"
1630119,"Jazmine Jones",22,58.956339712919,"NYL",0,218,"0","NYL  v  MIN","L 66  -  92"
1630131,"Kylee Shook",17,-100.529347052353,"NYL",0,218,"0","NYL  v  MIN","L 66  -  92"
1630115,"Joyner Holmes",1,-49.9140296382582,"NYL",0,218,"0","NYL  v  MIN","L 66  -  92"
1630136,"Megan Walker",21,20.2079475858137,"NYL",0,218,"0","NYL  v  MIN","L 66  -  92"
203833,"Chelsea Gray",25,-37.7710935319119,"LAS",1,218,"3","LAS  v  IND","W 86  -  75"
201496,"Candace Parker",23,-106.166626756213,"LAS",1,218,"3","LAS  v  IND","W 86  -  75"
203029,"Riquna Williams",21,-51.7979003451807,"LAS",0,218,"0","LAS  v  IND","W 86  -  75"
203014,"Nneka Ogwumike",14,-42.3046016349073,"LAS",1,218,"3","LAS  v  IND","W 86  -  75"
1628279,"Brittney Sykes",22,-134.835186389587,"LAS",0,218,"0","LAS  v  IND","W 86  -  75"
200671,"Seimone Augustus",13,13.1752682951058,"LAS",0,218,"0","LAS  v  IND","W 86  -  75"
203437,"Tierra Ruffin-Pratt",20,-62.6627426627414,"LAS",1,218,"3","LAS  v  IND","W 86  -  75"
1628282,"Sydney Wiese",28,-71.8516907621605,"LAS",1,218,"4","LAS  v  IND","W 86  -  75"
1629485,"Kristine Anigwe",4,-20.75,"LAS",0,218,"0","LAS  v  IND","W 86  -  75"
204334,"Reshanda Gray",13,107.160647571607,"LAS",0,218,"0","LAS  v  IND","W 86  -  75"
1628895,"Marie Gülich",17,15.3846153846154,"LAS",0,218,"0","LAS  v  IND","W 86  -  75"
201886,"DeWanna Bonner",32,-109.412333241122,"CON",1,217,"11","CON  v  SEA","L 74  -  87"
203826,"Alyssa Thomas",31,-50.7759824829697,"CON",1,217,"11","CON  v  SEA","L 74  -  87"
202662,"Jasmine Thomas",29,-49.59809760453,"CON",1,217,"11","CON  v  SEA","L 74  -  87"
1628280,"Brionna Jones",28,-32.9517704517702,"CON",1,217,"11","CON  v  SEA","L 74  -  87"
1627678,"Bria Holmes",17,-50.3108022393202,"CON",1,217,"3","CON  v  SEA","L 74  -  87"
1629567,"Natisha Hiedeman",33,-41.6780665754667,"CON",1,217,"8","CON  v  SEA","L 74  -  87"
204321,"Kaleena Mosqueda-Lewis",14,-34.4782375719652,"CON",0,217,"0","CON  v  SEA","L 74  -  87"
1630097,"Kaila Charles",5,27.0496894409935,"CON",0,217,"0","CON  v  SEA","L 74  -  87"
1629492,"Beatrice Mompremier",3,-5.08158508158581,"CON",0,217,"0","CON  v  SEA","L 74  -  87"
203849,"Theresa Plaisance",8,7.2261072261073,"CON",0,217,"0","CON  v  SEA","L 74  -  87"
204335,"Betnijah Laney",36,-51.4541330970064,"ATL",1,217,"4","ATL  v  PHO","L 74  -  81"
204322,"Elizabeth Williams",26,-51.9776732115322,"ATL",1,217,"4","ATL  v  PHO","L 74  -  81"
1628881,"Monique Billings",22,-117.806143185115,"ATL",1,217,"4","ATL  v  PHO","L 74  -  81"
1630150,"Chennedy Carter",33,-93.3042286360251,"ATL",1,217,"4","ATL  v  PHO","L 74  -  81"
203015,"Shekinna Stricklen",22,-40.8589262715672,"ATL",1,217,"4","ATL  v  PHO","L 74  -  81"
204355,"Blake Dietrick",21,-59.4076655052274,"ATL",0,217,"0","ATL  v  PHO","L 74  -  81"
1627675,"Courtney Williams",20,-40.4024546881689,"ATL",0,217,"0","ATL  v  PHO","L 74  -  81"
203017,"Glory Johnson",20,-8.8827838827841,"ATL",0,217,"0","ATL  v  PHO","L 74  -  81"
202664,"Courtney Vandersloot",31,5.00155615532715,"CHI",1,217,"3","CHI  v  DAL","W 82  -  79"
204323,"Cheyenne Parker",29,-67.6377141728583,"CHI",1,217,"3","CHI  v  DAL","W 82  -  79"
1628922,"Azurá Stevens",29,-93.6980483838668,"CHI",1,217,"3","CHI  v  DAL","W 82  -  79"
1627674,"Kahleah Copper",29,-137.580038209869,"CHI",1,217,"3","CHI  v  DAL","W 82  -  79"
201516,"Allie Quigley",27,-51.016314906221,"CHI",1,217,"3","CHI  v  DAL","W 82  -  79"
1628931,"Gabby Williams",24,-42.1371620217256,"CHI",0,217,"0","CHI  v  DAL","W 82  -  79"
1628890,"Diamond DeShields",18,-64.2482297196635,"CHI",0,217,"0","CHI  v  DAL","W 82  -  79"
1630113,"Ruthy Hebard",11,-34.3707853511768,"CHI",0,217,"0","CHI  v  DAL","W 82  -  79"
202641,"Sydney Colson",5,9.09090909090909,"CHI",0,217,"0","CHI  v  DAL","W 82  -  79"
1629481,"Arike Ogunbowale",31,-79.7674281669184,"DAL",1,217,"3","DAL  v  CHI","L 79  -  82"
1630149,"Satou Sabally",26,-50.9564040532283,"DAL",1,217,"3","DAL  v  CHI","L 79  -  82"
203866,"Kayla Thornton",28,-16.2036768555913,"DAL",0,217,"0","DAL  v  CHI","L 79  -  82"
1630112,"Tyasha Harris",21,-58.4284397519679,"DAL",0,217,"0","DAL  v  CHI","L 79  -  82"
1627669,"Moriah Jefferson",10,-66.0400452193571,"DAL",1,217,"3","DAL  v  CHI","L 79  -  82"
1629478,"Katie Lou Samuelson",16,-63.5404246421667,"DAL",0,217,"0","DAL  v  CHI","L 79  -  82"
1630093,"Bella Alarie",28,-65.3846153846162,"DAL",0,217,"0","DAL  v  CHI","L 79  -  82"
1628277,"Allisha Gray",18,-30.5855538340031,"DAL",0,217,"0","DAL  v  CHI","L 79  -  82"
203838,"Astou Ndour",8,-78.348835950506,"DAL",1,217,"3","DAL  v  CHI","L 79  -  82"
204330,"Isabelle Harrison",6,-70.6268171723803,"DAL",1,217,"3","DAL  v  CHI","L 79  -  82"
1629497,"Marina Mabrey",7,51.7241379310344,"DAL",0,217,"0","DAL  v  CHI","L 79  -  82"
203398,"Brittney Griner",36,-149.660409268029,"PHO",1,217,"5","PHO  v  ATL","W 81  -  74"
100940,"Diana Taurasi",29,-97.0179284465,"PHO",1,217,"5","PHO  v  ATL","W 81  -  74"
203400,"Skylar Diggins-Smith",26,-56.0155645215945,"PHO",1,217,"5","PHO  v  ATL","W 81  -  74"
203829,"Bria Hartley",27,-87.0974890245094,"PHO",0,217,"0","PHO  v  ATL","W 81  -  74"
1629488,"Brianna Turner",24,-27.1070051889669,"PHO",1,217,"5","PHO  v  ATL","W 81  -  74"
1629482,"Sophie Cunningham",19,31.1390844724957,"PHO",1,217,"4","PHO  v  ATL","W 81  -  74"
1629501,"Alanna Smith",16,-103.329450425727,"PHO",0,217,"0","PHO  v  ATL","W 81  -  74"
201913,"Kia Vaughn",4,-17.0640249157477,"PHO",0,217,"0","PHO  v  ATL","W 81  -  74"
1628269,"Nia Coffey",15,-22.577625214542,"PHO",0,217,"0","PHO  v  ATL","W 81  -  74"
1628278,"Shatori Walker-Kimbrough",5,18.1209781209779,"PHO",0,217,"0","PHO  v  ATL","W 81  -  74"
1627668,"Breanna Stewart",32,-62.1030908747897,"SEA",1,217,"8","SEA  v  CON","W 87  -  74"
202252,"Alysha Clark",31,-37.6210822595428,"SEA",1,217,"8","SEA  v  CON","W 87  -  74"
204319,"Jewell Loyd",32,-44.7773734416181,"SEA",1,217,"8","SEA  v  CON","W 87  -  74"
1628886,"Jordin Canada",28,-103.147175682808,"SEA",1,217,"9","SEA  v  CON","W 87  -  74"
203827,"Natasha Howard",18,-7.71070508507221,"SEA",1,217,"8","SEA  v  CON","W 87  -  74"
1628920,"Mercedes Russell",16,-29.4502606487865,"SEA",0,217,"0","SEA  v  CON","W 87  -  74"
1628244,"Sami Whitcomb",21,-128.633941381431,"SEA",0,217,"0","SEA  v  CON","W 87  -  74"
1629496,"Ezi Magbegor",14,-102.042741261756,"SEA",0,217,"0","SEA  v  CON","W 87  -  74"
1627670,"Morgan Tuck",9,34.8717948717946,"SEA",0,217,"0","SEA  v  CON","W 87  -  74"
204335,"Betnijah Laney",33,14.5267581925099,"ATL",1,215,"8","ATL  v  IND","L 77  -  93"
204322,"Elizabeth Williams",34,20.1093024622435,"ATL",1,215,"8","ATL  v  IND","L 77  -  93"
1628881,"Monique Billings",29,38.5402883799836,"ATL",1,215,"8","ATL  v  IND","L 77  -  93"
1630150,"Chennedy Carter",21,32.8853124128712,"ATL",1,215,"8","ATL  v  IND","L 77  -  93"
203015,"Shekinna Stricklen",24,13.2270040833869,"ATL",1,215,"8","ATL  v  IND","L 77  -  93"
204355,"Blake Dietrick",19,20.2090592334498,"ATL",0,215,"0","ATL  v  IND","L 77  -  93"
1627675,"Courtney Williams",24,38.7755102040816,"ATL",0,215,"0","ATL  v  IND","L 77  -  93"
1630153,"Jaylyn Agnew",8,10.3703247815159,"ATL",0,215,"0","ATL  v  IND","L 77  -  93"
1630095,"Brittany Brewer",4,5.72640509013785,"ATL",0,215,"0","ATL  v  IND","L 77  -  93"
203017,"Glory Johnson",6,1.4652014652016,"ATL",0,215,"0","ATL  v  IND","L 77  -  93"
200676,"Candice Dupree",33,30.2551734206413,"IND",1,215,"8","IND  v  ATL","W 93  -  77"
1627700,"Julie Allemand",34,19.7358902211874,"IND",1,215,"8","IND  v  ATL","W 93  -  77"
1628909,"Kelsey Mitchell",29,20.3263129350085,"IND",1,215,"8","IND  v  ATL","W 93  -  77"
1627676,"Tiffany Mitchell",21,20.6769465390159,"IND",1,215,"8","IND  v  ATL","W 93  -  77"
1629479,"Teaira McCowan",27,12.6847439778861,"IND",1,215,"8","IND  v  ATL","W 93  -  77"
1628927,"Victoria Vivians",10,31.9727844894714,"IND",0,215,"0","IND  v  ATL","W 93  -  77"
1629568,"Kennedy Burke",25,-1.45978520370821,"IND",0,215,"0","IND  v  ATL","W 93  -  77"
1628906,"Stephanie Mavunga",14,-19.116186693148,"IND",0,215,"0","IND  v  ATL","W 93  -  77"
1630104,"Kathleen Doyle",7,16.6666666666667,"IND",0,215,"0","IND  v  ATL","W 93  -  77"
1629481,"Arike Ogunbowale",32,28.7293339631559,"DAL",1,215,"4","DAL  v  LVA","L 70  -  79"
1630149,"Satou Sabally",28,15.7532195268041,"DAL",1,215,"4","DAL  v  LVA","L 70  -  79"
203866,"Kayla Thornton",27,5.951992348716,"DAL",1,215,"4","DAL  v  LVA","L 70  -  79"
1627669,"Moriah Jefferson",20,22.3509174311926,"DAL",1,215,"4","DAL  v  LVA","L 70  -  79"
1630112,"Tyasha Harris",17,16.9984917043736,"DAL",0,215,"0","DAL  v  LVA","L 70  -  79"
1629478,"Katie Lou Samuelson",16,22.0085014214162,"DAL",0,215,"0","DAL  v  LVA","L 70  -  79"
203838,"Astou Ndour",20,28.2824648717791,"DAL",1,215,"5","DAL  v  LVA","L 70  -  79"
204330,"Isabelle Harrison",4,23.2826294340241,"DAL",0,215,"0","DAL  v  LVA","L 70  -  79"
1628277,"Allisha Gray",17,9.26554968241201,"DAL",0,215,"0","DAL  v  LVA","L 70  -  79"
1630093,"Bella Alarie",16,20.0854700854703,"DAL",0,215,"0","DAL  v  LVA","L 70  -  79"
1629497,"Marina Mabrey",3,0,"DAL",0,215,"0","DAL  v  LVA","L 70  -  79"
1628932,"A'ja Wilson",31,20.540899286544,"LVA",1,215,"4","LVA  v  DAL","W 79  -  70"
204324,"Dearica Hamby",29,50.1616089893116,"LVA",0,215,"0","LVA  v  DAL","W 79  -  70"
1629498,"Jackie Young",25,8.2599758077485,"LVA",0,215,"0","LVA  v  DAL","W 79  -  70"
203825,"Kayla McBride",31,10.2674853049668,"LVA",1,215,"4","LVA  v  DAL","W 79  -  70"
202670,"Carolyn Swords",20,32.8959850162913,"LVA",1,215,"4","LVA  v  DAL","W 79  -  70"
201881,"Angel McCoughtry",15,13.0936696154092,"LVA",1,215,"4","LVA  v  DAL","W 79  -  70"
202658,"Danielle Robinson",15,-1.68204346168514,"LVA",0,215,"0","LVA  v  DAL","W 79  -  70"
1628263,"Lindsay Allen",25,-10.5755214878111,"LVA",1,215,"5","LVA  v  DAL","W 79  -  70"
203411,"Sugar Rodgers",8,18.2773497688752,"LVA",0,215,"0","LVA  v  DAL","W 79  -  70"
203398,"Brittney Griner",23,49.6831769215307,"PHO",1,215,"6","PHO  v  NYL","W 96  -  67"
203400,"Skylar Diggins-Smith",24,20.1990603495326,"PHO",1,215,"6","PHO  v  NYL","W 96  -  67"
100940,"Diana Taurasi",29,32.4871653443083,"PHO",1,215,"6","PHO  v  NYL","W 96  -  67"
203829,"Bria Hartley",26,27.6436760647282,"PHO",0,215,"0","PHO  v  NYL","W 96  -  67"
1629488,"Brianna Turner",22,9.4595255563707,"PHO",1,215,"6","PHO  v  NYL","W 96  -  67"
1629482,"Sophie Cunningham",22,-15.2395495323538,"PHO",1,215,"6","PHO  v  NYL","W 96  -  67"
201913,"Kia Vaughn",18,5.48196537133873,"PHO",0,215,"0","PHO  v  NYL","W 96  -  67"
1629501,"Alanna Smith",17,36.6670147744257,"PHO",0,215,"0","PHO  v  NYL","W 96  -  67"
1628269,"Nia Coffey",14,9.15119363395225,"PHO",0,215,"0","PHO  v  NYL","W 96  -  67"
1628278,"Shatori Walker-Kimbrough",6,-15.4054054054053,"PHO",0,215,"0","PHO  v  NYL","W 96  -  67"
203406,"Layshia Clarendon",25,-4.84278609131455,"NYL",1,215,"6","NYL  v  PHO","L 67  -  96"
204329,"Kiah Stokes",28,1.14329068885222,"NYL",1,215,"6","NYL  v  PHO","L 67  -  96"
1630139,"Jocelyn Willoughby",18,12.8194530816456,"NYL",1,215,"6","NYL  v  PHO","L 67  -  96"
204320,"Amanda Zahui B",23,54.4339183102969,"NYL",1,215,"6","NYL  v  PHO","L 67  -  96"
1630127,"Leaonna Odom",16,19.562582345191,"NYL",0,215,"0","NYL  v  PHO","L 67  -  96"
1628915,"Kia Nurse",27,3.3784373635968,"NYL",1,215,"6","NYL  v  PHO","L 67  -  96"
1630115,"Joyner Holmes",15,16.5588558855885,"NYL",0,215,"0","NYL  v  PHO","L 67  -  96"
1630131,"Kylee Shook",14,35.2475247524753,"NYL",0,215,"0","NYL  v  PHO","L 67  -  96"
1630119,"Jazmine Jones",21,-52.467105263158,"NYL",0,215,"0","NYL  v  PHO","L 67  -  96"
1630136,"Megan Walker",14,-25.5462184873949,"NYL",0,215,"0","NYL  v  PHO","L 67  -  96"
201886,"DeWanna Bonner",38,34.6178578274068,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
203826,"Alyssa Thomas",40,16.2374220025423,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
202662,"Jasmine Thomas",31,16.9699838698361,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
1628280,"Brionna Jones",27,12.8777472527472,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
1627678,"Bria Holmes",26,16.4428035630566,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
204321,"Kaleena Mosqueda-Lewis",14,14.9218801555278,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
1629567,"Natisha Hiedeman",9,13.3090135278915,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
203043,"Jacki Gemelos",7,-25.4962779156327,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
1630097,"Kaila Charles",2,-17.8260869565217,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
1629492,"Beatrice Mompremier",0,-7.8787878787876,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
203849,"Theresa Plaisance",6,23.0769230769231,"CON",0,214,"0","CON  v  MIN","L 69  -  78"
1629483,"Napheesa Collier",37,13.449726922732,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
203024,"Damiris Dantas",34,34.2555994729911,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
201480,"Sylvia Fowles",26,36.6991592453711,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
1630101,"Crystal Dangerfield",37,35.702479338843,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
203018,"Shenise Johnson",5,-1.49007522885877,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
1627671,"Rachel Banham",19,9.54955512526949,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
1629524,"Bridget Carleton",23,34.5399393326596,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
1630114,"Mikiah Herbert Harrigan",9,-17.2924901185772,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
203405,"Kayla Alexander",0,-0.120752113162396,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
1628286,"Erica McCall",8,5.71428571428572,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
1629570,"Megan Huff",0,8.8888888888889,"MIN",0,214,"0","MIN  v  CON","W 78  -  69"
202664,"Courtney Vandersloot",29,-1.95785186772959,"CHI",1,214,"7","CHI  v  WAS","W 88  -  86"
204323,"Cheyenne Parker",28,23.5183429092061,"CHI",1,214,"7","CHI  v  WAS","W 88  -  86"
1628922,"Azurá Stevens",27,33.8178620285322,"CHI",1,214,"7","CHI  v  WAS","W 88  -  86"
1627674,"Kahleah Copper",30,43.282792413619,"CHI",1,214,"7","CHI  v  WAS","W 88  -  86"
201516,"Allie Quigley",29,15.6135222021303,"CHI",1,214,"7","CHI  v  WAS","W 88  -  86"
1628931,"Gabby Williams",25,12.7706146573027,"CHI",0,214,"0","CHI  v  WAS","W 88  -  86"
